cycle,state,modeldate,candidate_name,startdate,enddate,pollster,samplesize,population,weight,influence,pct,house_adjusted_pct,trend_and_house_adjusted_pct,tracking,poll_id,question_id
2020,Kansas,10/28/2020,Joseph R. Biden Jr.,10/18/2020,10/20/2020,Siena College/The New York Times Upshot,755,lv,1.579612,1.53692,41,41.23843,41.34269,"",71673,134271
2020,Kansas,10/28/2020,Joseph R. Biden Jr.,9/23/2020,10/20/2020,SurveyMonkey,2825,lv,0,0,47,44.75405,45.01112,T,71603,134151
2020,Kansas,10/28/2020,Joseph R. Biden Jr.,10/19/2020,10/20/2020,Public Policy Polling,897,v,.9295807,.9295807,42,41.25818,41.25624,"",71558,134048
2020,Kansas,10/28/2020,Joseph R. Biden Jr.,10/18/2020,10/20/2020,co/efficient,2453,lv,.7570781,.7366166,39,40.84356,40.87737,"",71545,134021
2020,Kansas,10/28/2020,Joseph R. Biden Jr.,9/22/2020,10/19/2020,SurveyMonkey,2718,lv,.0215603,.0104888,48,45.74989,46.0249,T,71501,133939
2020,Kansas,10/28/2020,Joseph R. Biden Jr.,9/21/2020,10/18/2020,SurveyMonkey,2581,lv,.021387,.0098264,47,44.75405,45.05115,T,71416,133756
2020,Kansas,10/28/2020,Joseph R. Biden Jr.,9/20/2020,10/17/2020,SurveyMonkey,2348,lv,.0204291,.0088342,47,44.75405,45.07326,T,71334,133594
2020,Kansas,10/28/2020,Joseph R. Biden Jr.,9/19/2020,10/16/2020,SurveyMonkey,2071,lv,.0190235,.0077122,46,43.75935,44.10266,T,71276,133477
2020,Kansas,10/28/2020,Joseph R. Biden Jr.,9/17/2020,10/15/2020,SurveyMonkey,1972,lv,.0371418,.0140537,46,43.75935,44.12563,T,71215,133350
2020,Kansas,10/28/2020,Joseph R. Biden Jr.,9/16/2020,10/14/2020,SurveyMonkey,1838,lv,.0185503,.0065177,45,42.7658,43.15416,T,71141,133200
2020,Kansas,10/28/2020,Joseph R. Biden Jr.,9/16/2020,10/13/2020,SurveyMonkey,1717,lv,0,0,44,41.7734,42.18901,T,71047,132993
2020,Kansas,10/28/2020,Joseph R. Biden Jr.,9/15/2020,10/12/2020,SurveyMonkey,1657,lv,.0203455,.0060487,44,41.7734,42.21959,T,70940,132771
2020,Kansas,10/28/2020,Joseph R. Biden Jr.,6/8/2020,6/30/2020,SurveyMonkey,466,lv,.2633436,0,44.95,42.71616,44.04752,"",70481,131335
2020,Kansas,10/28/2020,Joseph R. Biden Jr.,7/1/2020,7/31/2020,SurveyMonkey,1295,lv,.491442,0,47.38,45.13234,46.55448,"",70430,131233
2020,Kansas,10/28/2020,Joseph R. Biden Jr.,8/1/2020,8/31/2020,SurveyMonkey,922,lv,.5109475,0,45,42.7658,43.98855,"",70380,131131
2020,Kansas,10/28/2020,Joseph R. Biden Jr.,9/1/2020,9/30/2020,SurveyMonkey,1135,lv,.4017965,0,47.13,44.88345,45.82325,T,70329,131024
2020,Kansas,10/28/2020,Joseph R. Biden Jr.,9/26/2020,9/29/2020,Civiqs,677,lv,.8014243,.1299607,42,41.77031,42.2972,"",70072,130536
2020,Kansas,10/28/2020,Joseph R. Biden Jr.,9/15/2020,9/16/2020,co/efficient,794,lv,.5908241,0,41,42.86125,43.77388,"",70055,130506
2020,Kansas,10/28/2020,Joseph R. Biden Jr.,9/14/2020,9/19/2020,Data for Progress,883,lv,.8099785,0,43.5,42.07312,42.85956,"",69938,130230
2020,Kansas,10/28/2020,Joseph R. Biden Jr.,8/5/2020,8/9/2020,SurveyUSA,1202,lv,2.150913,0,41,41.0925,42.19259,"",68032,127405
2020,Kansas,10/28/2020,Joseph R. Biden Jr.,8/5/2020,8/6/2020,Public Policy Polling,864,v,.9126313,0,43,42.25514,43.30687,"",67956,127247
2020,Kansas,10/28/2020,Joseph R. Biden Jr.,5/30/2020,6/1/2020,Civiqs,699,rv,.7571324,0,40,40.60996,42.35859,"",66701,124409
2020,Kansas,10/28/2020,Joseph R. Biden Jr.,3/10/2020,3/11/2020,Public Policy Polling,1567,v,1.668682,0,40,39.94386,42.18131,"",64808,119957
2020,Kansas,10/28/2020,Joseph R. Biden Jr.,1/30/2020,2/6/2020,DFM Research,600,a,.4986307,0,43,42.91686,45.12744,"",63509,116793
2020,Iowa,10/28/2020,Joseph R. Biden Jr.,9/30/2020,10/27/2020,SurveyMonkey,2918,lv,.5675065,.2149566,49,47.69318,47.78337,T,72126,135253
2020,Iowa,10/28/2020,Joseph R. Biden Jr.,10/21/2020,10/24/2020,RABA Research,693,lv,.7603887,.7603887,50,49.40845,49.49271,"",72063,135104
2020,Iowa,10/28/2020,Joseph R. Biden Jr.,9/28/2020,10/25/2020,SurveyMonkey,2768,lv,.0494944,.0072364,49,47.69318,47.80171,T,72016,135019
2020,Iowa,10/28/2020,Joseph R. Biden Jr.,9/26/2020,10/24/2020,SurveyMonkey,2760,lv,.0510012,.0065022,49,47.69318,47.81424,T,71931,134845
2020,Iowa,10/28/2020,Joseph R. Biden Jr.,9/25/2020,10/23/2020,SurveyMonkey,2738,lv,.0276406,.0029985,49,47.69318,47.82848,T,71864,134710
2020,Iowa,10/28/2020,Joseph R. Biden Jr.,9/25/2020,10/22/2020,SurveyMonkey,2706,lv,0,0,49,47.69318,47.8975,T,71803,134579
2020,Iowa,10/28/2020,Joseph R. Biden Jr.,10/5/2020,10/8/2020,National Research Inc.,800,lv,.978974,.0944559,47,48.64454,48.70176,"",71760,134452
2020,Iowa,10/28/2020,Joseph R. Biden Jr.,8/30/2020,9/2/2020,National Research Inc.,800,lv,.978974,0,43,44.63047,45.69695,"",71755,134447
2020,Iowa,10/28/2020,Joseph R. Biden Jr.,10/15/2020,10/21/2020,RMG Research,800,lv,.8138771,.4507369,47,47.86129,47.91388,"",71733,134393
2020,Iowa,10/28/2020,Joseph R. Biden Jr.,9/24/2020,10/21/2020,SurveyMonkey,2654,lv,.0464696,.0016166,49,47.69318,47.90994,T,71720,134380
2020,Iowa,10/28/2020,Joseph R. Biden Jr.,9/23/2020,10/20/2020,SurveyMonkey,2581,lv,.0451177,.0012275,49,47.69318,47.92943,T,71607,134155
2020,Iowa,10/28/2020,Joseph R. Biden Jr.,10/19/2020,10/21/2020,Emerson College,435,lv,.8462552,.5630651,48.1,47.67775,47.5145,"",71562,134056
2020,Iowa,10/28/2020,Joseph R. Biden Jr.,10/18/2020,10/20/2020,Siena College/The New York Times Upshot,753,lv,1.575791,.9605829,46,46.43206,46.42042,"",71553,134039
2020,Iowa,10/28/2020,Joseph R. Biden Jr.,10/15/2020,10/19/2020,Monmouth University,501,lv,1.131443,.5635053,50.5,50.0053,50.06659,"",71548,134027
2020,Iowa,10/28/2020,Joseph R. Biden Jr.,9/22/2020,10/19/2020,SurveyMonkey,2539,lv,.0449488,.0008348,49,47.69318,47.94749,T,71505,133943
2020,Iowa,10/28/2020,Joseph R. Biden Jr.,10/18/2020,10/19/2020,Opinion Savvy/InsiderAdvantage,400,lv,.6701357,.4085064,45.1,45.63501,45.67206,"",71465,133850
2020,Iowa,10/28/2020,Joseph R. Biden Jr.,9/21/2020,10/18/2020,SurveyMonkey,2460,lv,.0445783,.0003995,51,49.69231,49.96965,T,71420,133760
2020,Iowa,10/28/2020,Joseph R. Biden Jr.,9/20/2020,10/17/2020,SurveyMonkey,2383,lv,.044802,0,50,48.69242,48.99399,T,71338,133598
2020,Iowa,10/28/2020,Joseph R. Biden Jr.,9/19/2020,10/16/2020,SurveyMonkey,2358,lv,.0460092,0,50,48.69242,49.01806,T,71280,133481
2020,Iowa,10/28/2020,Joseph R. Biden Jr.,9/18/2020,10/15/2020,SurveyMonkey,2278,lv,.0461859,0,50,48.69242,49.04073,T,71219,133354
2020,Iowa,10/28/2020,Joseph R. Biden Jr.,9/17/2020,10/14/2020,SurveyMonkey,2138,lv,.045443,0,49,47.69318,48.0624,T,71145,133204
2020,Iowa,10/28/2020,Joseph R. Biden Jr.,10/8/2020,10/11/2020,Data for Progress,822,lv,.7866129,.1404076,47,46.69831,46.79012,"",71083,133054
2020,Iowa,10/28/2020,Joseph R. Biden Jr.,9/16/2020,10/13/2020,SurveyMonkey,2058,lv,.0465905,0,49,47.69318,48.08929,T,71051,132997
2020,Iowa,10/28/2020,Joseph R. Biden Jr.,10/10/2020,10/13/2020,David Binder Research,200,lv,.3355042,.0735342,44,42.73281,42.74342,"",71002,132876
2020,Iowa,10/28/2020,Joseph R. Biden Jr.,9/14/2020,10/12/2020,SurveyMonkey,1998,lv,.0947195,0,49,47.69318,48.11905,T,70939,132770
2020,Iowa,10/28/2020,Joseph R. Biden Jr.,10/6/2020,10/9/2020,YouGov,1035,lv,1.298232,.1465534,49,49.07291,49.17132,"",70726,132310
2020,Iowa,10/28/2020,Joseph R. Biden Jr.,10/1/2020,10/5/2020,Quinnipiac University,1205,lv,1.727146,.0249964,50,49.19905,49.43703,"",70648,132108
2020,Iowa,10/28/2020,Joseph R. Biden Jr.,10/3/2020,10/6/2020,Civiqs,756,lv,.8471527,.0400512,48,47.51942,47.74814,"",70629,132066
2020,Iowa,10/28/2020,Joseph R. Biden Jr.,6/8/2020,6/30/2020,SurveyMonkey,455,lv,.417556,0,47.85,46.54489,48.02456,"",70485,131339
2020,Iowa,10/28/2020,Joseph R. Biden Jr.,7/1/2020,7/31/2020,SurveyMonkey,1095,lv,.54515,0,44.95,43.6531,45.18787,"",70434,131237
2020,Iowa,10/28/2020,Joseph R. Biden Jr.,8/1/2020,8/31/2020,SurveyMonkey,983,lv,.5319824,0,46,44.69948,46.0635,"",70384,131135
2020,Iowa,10/28/2020,Joseph R. Biden Jr.,9/1/2020,9/30/2020,SurveyMonkey,1276,lv,.4242158,0,46.35,45.04844,45.97605,T,70333,131028
2020,Iowa,10/28/2020,Joseph R. Biden Jr.,9/24/2020,9/27/2020,Garin-Hart-Yang Research Group,400,lv,.565323,0,47,45.61441,46.19114,"",70132,130663
2020,Iowa,10/28/2020,Joseph R. Biden Jr.,9/23/2020,9/28/2020,Data for Progress,743,lv,.7531729,0,44.5,44.20001,44.84977,"",70080,130555
2020,Iowa,10/28/2020,Joseph R. Biden Jr.,9/23/2020,9/26/2020,RABA Research,780,lv,.8032873,0,48,47.40923,48.09868,"",70073,130539
2020,Iowa,10/28/2020,Joseph R. Biden Jr.,9/18/2020,9/22/2020,Monmouth University,402,lv,.9104801,0,46,45.50756,46.37761,"",69943,130247
2020,Iowa,10/28/2020,Joseph R. Biden Jr.,9/16/2020,9/22/2020,Siena College/The New York Times Upshot,501,lv,1.079815,0,45,45.43112,46.26225,"",69710,129981
2020,Iowa,10/28/2020,Joseph R. Biden Jr.,9/14/2020,9/17/2020,Selzer & Co.,658,lv,1.440728,0,47,47.72239,48.68179,"",69560,129845
2020,Iowa,10/28/2020,Joseph R. Biden Jr.,8/30/2020,9/5/2020,Fabrizio Ward/Hart Research Associates,800,lv,1.401522,0,45,45.26938,46.34619,"",68585,128412
2020,Iowa,10/28/2020,Joseph R. Biden Jr.,7/27/2020,7/30/2020,RMG Research,500,rv,.5929921,0,40,41.68436,43.03951,"",67954,127237
2020,Iowa,10/28/2020,Joseph R. Biden Jr.,7/30/2020,7/31/2020,David Binder Research,200,lv,.3355042,0,49,47.71931,49.02541,"",67942,127215
2020,Iowa,10/28/2020,Joseph R. Biden Jr.,7/24/2020,8/2/2020,Data for Progress,1101,lv,1.193206,0,43.5,43.93261,45.31528,"",67935,127188
2020,Iowa,10/28/2020,Joseph R. Biden Jr.,7/30/2020,8/3/2020,Monmouth University,401,lv,.9082416,0,46.5,46.00706,47.35461,"",67920,127155
2020,Iowa,10/28/2020,Joseph R. Biden Jr.,7/23/2020,7/24/2020,Public Policy Polling,1118,v,1.028432,0,47,45.75898,47.02783,"",67786,126869
2020,Iowa,10/28/2020,Joseph R. Biden Jr.,7/11/2020,7/16/2020,Spry Strategies,701,lv,.7142788,0,47.5,48.23622,49.69691,"",67623,126523
2020,Iowa,10/28/2020,Joseph R. Biden Jr.,4/13/2020,4/16/2020,GBAO,500,lv,.8061572,0,45,44.89966,47.52085,"",67052,125281
2020,Iowa,10/28/2020,Joseph R. Biden Jr.,6/7/2020,6/10/2020,Selzer & Co.,674,lv,1.474163,0,43,43.71553,45.27621,"",66796,124672
2020,Iowa,10/28/2020,Joseph R. Biden Jr.,6/6/2020,6/8/2020,Civiqs,865,rv,.8452579,0,46,46.37599,48.04398,"",66767,124569
2020,Iowa,10/28/2020,Joseph R. Biden Jr.,6/3/2020,6/4/2020,Public Policy Polling,963,v,.8732853,0,47,45.75898,47.33222,"",66740,124511
2020,Iowa,10/28/2020,Joseph R. Biden Jr.,4/30/2020,5/1/2020,Public Policy Polling,1222,v,1.448095,0,46,45.40066,47.95876,"",66047,122515
2020,Iowa,10/28/2020,Joseph R. Biden Jr.,3/2/2020,3/5/2020,Selzer & Co.,667,lv,1.459544,0,41,41.70987,44.61937,"",64804,119947
2020,Iowa,10/28/2020,Joseph R. Biden Jr.,1/20/2020,1/23/2020,Siena College/The New York Times Upshot,1689,rv,2.840384,0,44,45.28274,48.32859,"",63347,116095
2020,Iowa,10/28/2020,Joseph R. Biden Jr.,12/29/2019,12/31/2019,Public Policy Polling,964,v,1.271337,0,46,45.40066,48.84896,"",63233,115520
2020,Iowa,10/28/2020,Joseph R. Biden Jr.,12/7/2019,12/10/2019,Emerson College,1043,rv,1.516449,0,45,45.43332,48.69815,"",63060,114542
2020,Indiana,10/28/2020,Joseph R. Biden Jr.,9/30/2020,10/27/2020,SurveyMonkey,4585,lv,.5003586,.4623374,43,41.30254,41.38539,T,72123,135250
2020,Indiana,10/28/2020,Joseph R. Biden Jr.,10/18/2020,10/21/2020,Ragnar Research Partners,629,lv,.7184362,.7184362,40,41.41406,41.47837,"",72031,135034
2020,Indiana,10/28/2020,Joseph R. Biden Jr.,9/28/2020,10/25/2020,SurveyMonkey,4431,lv,.0347343,.0294556,44,42.29608,42.38708,T,72013,135016
2020,Indiana,10/28/2020,Joseph R. Biden Jr.,9/27/2020,10/24/2020,SurveyMonkey,4382,lv,.0172328,.0143519,43,41.30254,41.40196,T,71928,134842
2020,Indiana,10/28/2020,Joseph R. Biden Jr.,9/26/2020,10/23/2020,SurveyMonkey,4342,lv,.0171523,.0140242,44,42.29608,42.40637,T,71861,134707
2020,Indiana,10/28/2020,Joseph R. Biden Jr.,9/25/2020,10/22/2020,SurveyMonkey,4308,lv,.0174113,.0131775,44,42.29608,42.45604,T,71800,134576
2020,Indiana,10/28/2020,Joseph R. Biden Jr.,9/24/2020,10/21/2020,SurveyMonkey,4255,lv,.0173193,.0128447,44,42.29608,42.46785,T,71717,134377
2020,Indiana,10/28/2020,Joseph R. Biden Jr.,9/23/2020,10/20/2020,SurveyMonkey,4121,lv,.0169163,.0122887,43,41.30254,41.4885,T,71604,134152
2020,Indiana,10/28/2020,Joseph R. Biden Jr.,9/22/2020,10/19/2020,SurveyMonkey,4001,lv,.0165863,.0117969,44,42.29608,42.49857,T,71502,133940
2020,Indiana,10/28/2020,Joseph R. Biden Jr.,9/21/2020,10/18/2020,SurveyMonkey,3913,lv,.0164056,.0114191,44,42.29608,42.51863,T,71417,133757
2020,Indiana,10/28/2020,Joseph R. Biden Jr.,9/20/2020,10/17/2020,SurveyMonkey,3857,lv,.0163787,.0111515,45,43.2905,43.5338,T,71335,133595
2020,Indiana,10/28/2020,Joseph R. Biden Jr.,9/19/2020,10/16/2020,SurveyMonkey,3774,lv,.0162578,.0108221,45,43.2905,43.55666,T,71277,133478
2020,Indiana,10/28/2020,Joseph R. Biden Jr.,9/18/2020,10/15/2020,SurveyMonkey,3547,lv,.0155263,.0100991,45,43.2905,43.57787,T,71216,133351
2020,Indiana,10/28/2020,Joseph R. Biden Jr.,9/17/2020,10/14/2020,SurveyMonkey,3307,lv,.0147337,.0093597,45,43.2905,43.59948,T,71142,133201
2020,Indiana,10/28/2020,Joseph R. Biden Jr.,9/16/2020,10/13/2020,SurveyMonkey,3185,lv,.0144678,.0089709,44,42.29608,42.63078,T,71048,132994
2020,Indiana,10/28/2020,Joseph R. Biden Jr.,10/8/2020,10/13/2020,SurveyUSA,685,lv,1.35334,1.168233,42,41.82346,41.8963,"",71005,132881
2020,Indiana,10/28/2020,Joseph R. Biden Jr.,9/15/2020,10/12/2020,SurveyMonkey,3103,lv,.0143969,.0087082,43,41.30254,41.66417,T,70938,132769
2020,Indiana,10/28/2020,Joseph R. Biden Jr.,6/8/2020,6/30/2020,SurveyMonkey,929,lv,.2742412,0,40.21,38.53525,39.72339,"",70482,131336
2020,Indiana,10/28/2020,Joseph R. Biden Jr.,7/1/2020,7/31/2020,SurveyMonkey,2175,lv,.4744051,0,42.57,40.87559,42.16316,"",70431,131234
2020,Indiana,10/28/2020,Joseph R. Biden Jr.,8/1/2020,8/31/2020,SurveyMonkey,1672,lv,.4527539,0,43,41.30254,42.43716,"",70381,131132
2020,Indiana,10/28/2020,Joseph R. Biden Jr.,9/1/2020,9/30/2020,SurveyMonkey,2367,lv,.2087573,.0818532,44.74,43.03187,43.84849,T,70330,131025
2020,Indiana,10/28/2020,Joseph R. Biden Jr.,9/3/2020,9/7/2020,Change Research,1033,lv,.8431159,.1511971,39,39.37429,40.15457,"",69389,129249
2020,Indiana,10/28/2020,Joseph R. Biden Jr.,7/24/2020,8/2/2020,Morning Consult,900,lv,.9056819,0,38,38.16205,39.193,T,67929,127180
2020,Indiana,10/28/2020,Joseph R. Biden Jr.,5/21/2020,5/23/2020,Victoria Research & Consulting,894,lv,.7177183,0,39,38.00208,39.81997,"",66561,124049
2020,Indiana,10/28/2020,Joseph R. Biden Jr.,4/10/2020,4/13/2020,Change Research,1021,lv,.8396014,0,39,39.37429,41.48831,"",65782,121609
2020,Illinois,10/28/2020,Joseph R. Biden Jr.,9/30/2020,10/27/2020,SurveyMonkey,7810,lv,.3743625,.3743625,57,54.83366,54.77996,T,72124,135251
2020,Illinois,10/28/2020,Joseph R. Biden Jr.,9/27/2020,10/25/2020,SurveyMonkey,7649,lv,.0357363,.034729,57,54.83366,54.8005,T,72014,135017
2020,Illinois,10/28/2020,Joseph R. Biden Jr.,9/26/2020,10/24/2020,SurveyMonkey,7633,lv,.0117596,.0113619,57,54.83366,54.81307,T,71929,134843
2020,Illinois,10/28/2020,Joseph R. Biden Jr.,9/25/2020,10/23/2020,SurveyMonkey,7609,lv,.011601,.0111432,58,55.84085,55.83522,T,71862,134708
2020,Illinois,10/28/2020,Joseph R. Biden Jr.,9/24/2020,10/22/2020,SurveyMonkey,7606,lv,.0111442,.0104532,58,55.84085,55.90934,T,71801,134577
2020,Illinois,10/28/2020,Joseph R. Biden Jr.,9/24/2020,10/21/2020,SurveyMonkey,7554,lv,0,0,58,55.84085,55.92689,T,71718,134378
2020,Illinois,10/28/2020,Joseph R. Biden Jr.,9/23/2020,10/20/2020,SurveyMonkey,7436,lv,.0110735,.010262,58,55.84085,55.94729,T,71605,134153
2020,Illinois,10/28/2020,Joseph R. Biden Jr.,9/22/2020,10/19/2020,SurveyMonkey,7410,lv,.0109352,.0100723,58,55.84085,55.96821,T,71503,133941
2020,Illinois,10/28/2020,Joseph R. Biden Jr.,9/21/2020,10/18/2020,SurveyMonkey,7417,lv,.0108503,.0099328,59,56.84919,56.99673,T,71418,133758
2020,Illinois,10/28/2020,Joseph R. Biden Jr.,9/19/2020,10/17/2020,SurveyMonkey,7432,lv,.0208182,.0189405,59,56.84919,57.01994,T,71336,133596
2020,Illinois,10/28/2020,Joseph R. Biden Jr.,9/18/2020,10/16/2020,SurveyMonkey,7441,lv,.0103395,.0093487,60,57.85867,58.05398,T,71278,133479
2020,Illinois,10/28/2020,Joseph R. Biden Jr.,9/17/2020,10/15/2020,SurveyMonkey,7469,lv,.0102995,.0092544,60,57.85867,58.08334,T,71217,133352
2020,Illinois,10/28/2020,Joseph R. Biden Jr.,9/17/2020,10/14/2020,SurveyMonkey,7232,lv,0,0,60,57.85867,58.11611,T,71143,133202
2020,Illinois,10/28/2020,Joseph R. Biden Jr.,9/16/2020,10/13/2020,SurveyMonkey,7152,lv,.0100661,.0089312,60,57.85867,58.15084,T,71049,132995
2020,Illinois,10/28/2020,Joseph R. Biden Jr.,9/15/2020,10/12/2020,SurveyMonkey,7226,lv,.0100991,.0089036,60,57.85867,58.18343,T,70937,132768
2020,Illinois,10/28/2020,Joseph R. Biden Jr.,6/8/2020,6/30/2020,SurveyMonkey,3000,lv,.2025902,.0347167,59.14,56.99044,58.18004,"",70483,131337
2020,Illinois,10/28/2020,Joseph R. Biden Jr.,7/1/2020,7/31/2020,SurveyMonkey,7565,lv,.3120877,.1009799,59.25,57.10145,58.40904,"",70432,131235
2020,Illinois,10/28/2020,Joseph R. Biden Jr.,8/1/2020,8/31/2020,SurveyMonkey,6773,lv,.2170757,.1204072,60,57.85867,58.99728,"",70382,131133
2020,Illinois,10/28/2020,Joseph R. Biden Jr.,9/1/2020,9/30/2020,SurveyMonkey,8392,lv,.1399966,.112376,61.06,58.92998,59.76364,T,70331,131026
2020,Illinois,10/28/2020,Joseph R. Biden Jr.,9/23/2020,9/26/2020,Victory Research,1208,lv,1.435713,1.201013,52.9,53.71159,54.31479,"",70023,130434
2020,Idaho,10/28/2020,Joseph R. Biden Jr.,9/30/2020,10/27/2020,SurveyMonkey,1758,lv,.4008887,.4008887,40,38.56512,38.65555,T,72125,135252
2020,Idaho,10/28/2020,Joseph R. Biden Jr.,9/28/2020,10/25/2020,SurveyMonkey,1679,lv,.0267475,.0259936,40,38.56512,38.68201,T,72015,135018
2020,Idaho,10/28/2020,Joseph R. Biden Jr.,9/27/2020,10/24/2020,SurveyMonkey,1669,lv,.013243,.0127951,40,38.56512,38.69369,T,71930,134844
2020,Idaho,10/28/2020,Joseph R. Biden Jr.,9/25/2020,10/23/2020,SurveyMonkey,1651,lv,.0252069,.0242122,40,38.56512,38.70588,T,71863,134709
2020,Idaho,10/28/2020,Joseph R. Biden Jr.,9/24/2020,10/22/2020,SurveyMonkey,1625,lv,.0122556,.0114957,40,38.56512,38.76622,T,71802,134578
2020,Idaho,10/28/2020,Joseph R. Biden Jr.,9/24/2020,10/21/2020,SurveyMonkey,1607,lv,0,0,40,38.56512,38.77962,T,71719,134379
2020,Idaho,10/28/2020,Joseph R. Biden Jr.,9/23/2020,10/20/2020,SurveyMonkey,1547,lv,.0120178,.0111371,41,39.55739,39.78995,T,71606,134154
2020,Idaho,10/28/2020,Joseph R. Biden Jr.,9/21/2020,10/19/2020,SurveyMonkey,1510,lv,.0225957,.0208125,41,39.55739,39.80608,T,71504,133942
2020,Idaho,10/28/2020,Joseph R. Biden Jr.,9/21/2020,10/18/2020,SurveyMonkey,1482,lv,0,0,41,39.55739,39.82687,T,71419,133759
2020,Idaho,10/28/2020,Joseph R. Biden Jr.,9/20/2020,10/17/2020,SurveyMonkey,1461,lv,.0112767,.0102596,40,38.56512,38.85443,T,71337,133597
2020,Idaho,10/28/2020,Joseph R. Biden Jr.,9/19/2020,10/16/2020,SurveyMonkey,1431,lv,.011026,.0099694,39,37.57361,37.88416,T,71279,133480
2020,Idaho,10/28/2020,Joseph R. Biden Jr.,9/18/2020,10/15/2020,SurveyMonkey,1364,lv,.010494,.0094293,39,37.57361,37.90519,T,71218,133353
2020,Idaho,10/28/2020,Joseph R. Biden Jr.,9/17/2020,10/14/2020,SurveyMonkey,1296,lv,.0099583,.0088918,39,37.57361,37.92548,T,71144,133203
2020,Idaho,10/28/2020,Joseph R. Biden Jr.,9/16/2020,10/13/2020,SurveyMonkey,1190,lv,.0091344,.0081046,39,37.57361,37.95166,T,71050,132996
2020,Idaho,10/28/2020,Joseph R. Biden Jr.,9/14/2020,10/12/2020,SurveyMonkey,1123,lv,.0166319,.014663,39,37.57361,37.97989,T,70936,132767
2020,Idaho,10/28/2020,Joseph R. Biden Jr.,6/8/2020,6/30/2020,SurveyMonkey,266,lv,.1515204,.0259652,40.66,39.21993,40.49121,"",70484,131338
2020,Idaho,10/28/2020,Joseph R. Biden Jr.,7/1/2020,7/31/2020,SurveyMonkey,671,lv,.2186391,.0707434,35.23,33.8426,35.03852,"",70433,131236
2020,Idaho,10/28/2020,Joseph R. Biden Jr.,8/1/2020,8/31/2020,SurveyMonkey,737,lv,.1670993,.0926864,40,38.56512,39.71762,"",70383,131134
2020,Idaho,10/28/2020,Joseph R. Biden Jr.,9/1/2020,9/30/2020,SurveyMonkey,761,lv,.0703692,.0564858,35.01,33.62521,34.44368,T,70332,131027
2020,Idaho,10/28/2020,Joseph R. Biden Jr.,8/29/2020,9/1/2020,Spry Strategies,600,lv,.8348768,.5807429,34.48,35.09628,36.04069,"",68502,128246
2020,Hawaii,10/28/2020,Joseph R. Biden Jr.,9/30/2020,10/27/2020,SurveyMonkey,1231,lv,.4004188,.4004188,64,62.53094,62.481,T,72127,135254
2020,Hawaii,10/28/2020,Joseph R. Biden Jr.,9/28/2020,10/25/2020,SurveyMonkey,1187,lv,.0277501,.0267932,64,62.53094,62.51873,T,72017,135020
2020,Hawaii,10/28/2020,Joseph R. Biden Jr.,9/27/2020,10/24/2020,SurveyMonkey,1172,lv,.0137262,.0131582,64,62.53094,62.53392,T,71932,134846
2020,Hawaii,10/28/2020,Joseph R. Biden Jr.,9/26/2020,10/23/2020,SurveyMonkey,1153,lv,.0135344,.012881,63,61.52074,61.54026,T,71865,134711
2020,Hawaii,10/28/2020,Joseph R. Biden Jr.,9/24/2020,10/22/2020,SurveyMonkey,1137,lv,.0259807,.0240097,65,63.54196,63.64814,T,71804,134580
2020,Hawaii,10/28/2020,Joseph R. Biden Jr.,9/24/2020,10/21/2020,SurveyMonkey,1088,lv,0,0,66,64.55382,64.67975,T,71721,134381
2020,Hawaii,10/28/2020,Joseph R. Biden Jr.,9/23/2020,10/20/2020,SurveyMonkey,1054,lv,.012464,.0113466,66,64.55382,64.7018,T,71608,134156
2020,Hawaii,10/28/2020,Joseph R. Biden Jr.,9/22/2020,10/19/2020,SurveyMonkey,1013,lv,.0119655,.0108102,66,64.55382,64.72343,T,71506,133944
2020,Hawaii,10/28/2020,Joseph R. Biden Jr.,9/21/2020,10/18/2020,SurveyMonkey,987,lv,.0116489,.0104438,66,64.55382,64.74621,T,71421,133761
2020,Hawaii,10/28/2020,Joseph R. Biden Jr.,9/20/2020,10/17/2020,SurveyMonkey,975,lv,.0115014,.0102323,66,64.55382,64.76816,T,71339,133599
2020,Hawaii,10/28/2020,Joseph R. Biden Jr.,9/19/2020,10/16/2020,SurveyMonkey,934,lv,.0110157,.0097242,67,65.56654,65.80591,T,71281,133482
2020,Hawaii,10/28/2020,Joseph R. Biden Jr.,9/17/2020,10/15/2020,SurveyMonkey,896,lv,.0204087,.0178752,67,65.56654,65.83746,T,71220,133355
2020,Hawaii,10/28/2020,Joseph R. Biden Jr.,10/2/2020,10/7/2020,MRG Research,988,rv,.8069673,.7346185,61,62.52863,62.61121,"",71167,133240
2020,Hawaii,10/28/2020,Joseph R. Biden Jr.,9/17/2020,10/14/2020,SurveyMonkey,829,lv,0,0,64,62.53094,62.84498,T,71146,133205
2020,Hawaii,10/28/2020,Joseph R. Biden Jr.,9/16/2020,10/13/2020,SurveyMonkey,755,lv,.0089178,.0076878,64,62.53094,62.88292,T,71052,132998
2020,Hawaii,10/28/2020,Joseph R. Biden Jr.,9/15/2020,10/12/2020,SurveyMonkey,713,lv,.0084296,.0072088,64,62.53094,62.91797,T,70935,132766
2020,Hawaii,10/28/2020,Joseph R. Biden Jr.,6/8/2020,6/30/2020,SurveyMonkey,207,lv,.1840837,0,66.88,65.44496,66.77279,"",70486,131340
2020,Hawaii,10/28/2020,Joseph R. Biden Jr.,7/1/2020,7/31/2020,SurveyMonkey,356,lv,.2504128,.0431746,61.54,60.04735,61.48366,"",70435,131238
